diff_R_minus_NR,program_key,program_label,iter
-0.09152263599748355,cytotoxic,cytotoxic,257
-0.06715193265560733,cytotoxic,cytotoxic,258
-0.06457033807143107,cytotoxic,cytotoxic,259
-0.0948295961224673,cytotoxic,cytotoxic,260
-0.0948295961224673,cytotoxic,cytotoxic,261
-0.04791787023348933,cytotoxic,cytotoxic,262
-0.08178522780949149,cytotoxic,cytotoxic,263
-0.06715193265560733,cytotoxic,cytotoxic,264
-0.05687212243669371,cytotoxic,cytotoxic,265
-0.09152263599748355,cytotoxic,cytotoxic,266
-0.06715193265560733,cytotoxic,cytotoxic,267
-0.05687212243669371,cytotoxic,cytotoxic,268
-0.09132021708057629,cytotoxic,cytotoxic,269
-0.10103267223297355,cytotoxic,cytotoxic,270
-0.0948295961224673,cytotoxic,cytotoxic,271
-0.06457033807143107,cytotoxic,cytotoxic,272
-0.09026467215440602,cytotoxic,cytotoxic,273
-0.06457033807143107,cytotoxic,cytotoxic,274
-0.09152263599748355,cytotoxic,cytotoxic,275
-0.06457033807143107,cytotoxic,cytotoxic,276
-0.06457033807143107,cytotoxic,cytotoxic,277
-0.0948295961224673,cytotoxic,cytotoxic,278
-0.09026467215440602,cytotoxic,cytotoxic,279
-0.04791787023348933,cytotoxic,cytotoxic,280
-0.0948295961224673,cytotoxic,cytotoxic,281
-0.0948295961224673,cytotoxic,cytotoxic,282
-0.09152263599748355,cytotoxic,cytotoxic,283
-0.06457033807143107,cytotoxic,cytotoxic,284
-0.0948295961224673,cytotoxic,cytotoxic,285
-0.10103267223297355,cytotoxic,cytotoxic,286
-0.09152263599748355,cytotoxic,cytotoxic,287
-0.09132021708057629,cytotoxic,cytotoxic,288
-0.04791787023348933,cytotoxic,cytotoxic,289
-0.05687212243669371,cytotoxic,cytotoxic,290
-0.09026467215440602,cytotoxic,cytotoxic,291
-0.09026467215440602,cytotoxic,cytotoxic,292
-0.06715193265560733,cytotoxic,cytotoxic,293
-0.0948295961224673,cytotoxic,cytotoxic,294
-0.0948295961224673,cytotoxic,cytotoxic,295
-0.10103267223297355,cytotoxic,cytotoxic,296
-0.09152263599748355,cytotoxic,cytotoxic,297
-0.0948295961224673,cytotoxic,cytotoxic,298
-0.04791787023348933,cytotoxic,cytotoxic,299
-0.06768577136382914,caf,CAF,0
-0.08182558829060546,caf,CAF,1
-0.06536762531865467,caf,CAF,2
-0.0571081585327303,caf,CAF,3
-0.06768577136382914,caf,CAF,4
-0.07252202868313994,caf,CAF,5
-0.07422561695062879,caf,CAF,6
-0.083864640875461,caf,CAF,7
-0.09346202750103183,caf,CAF,8
-0.06536762531865467,caf,CAF,9
-0.07252202868313994,caf,CAF,10
-0.08791306895926168,caf,CAF,11
-0.08108050112812246,caf,CAF,12
-0.09961235029066617,caf,CAF,13
-0.07521214175623947,caf,CAF,14
-0.08182558829060546,caf,CAF,15
-0.06536762531865467,caf,CAF,16
-0.08441874049945951,caf,CAF,17
-0.06768577136382914,caf,CAF,18
-0.06536762531865467,caf,CAF,19
-0.08182558829060546,caf,CAF,20
-0.09346202750103183,caf,CAF,21
-0.07636491515740412,caf,CAF,22
-0.07223142758514553,caf,CAF,23
-0.07252202868313994,caf,CAF,24
-0.09961235029066617,caf,CAF,25
-0.08441874049945951,caf,CAF,26
-0.09346202750103183,caf,CAF,27
-0.08182558829060546,caf,CAF,28
-0.06768577136382914,caf,CAF,29
-0.06768577136382914,caf,CAF,30
-0.07941090834584322,caf,CAF,31
-0.07844223622387822,caf,CAF,32
-0.08507644645878379,caf,CAF,33
-0.07844223622387822,caf,CAF,34
-0.083864640875461,caf,CAF,35
-0.0821473027335339,caf,CAF,36
-0.10030116592987315,caf,CAF,37
-0.08891683650630894,caf,CAF,38
-0.0772525939215816,caf,CAF,39
-0.07636491515740412,caf,CAF,40
-0.08507644645878379,caf,CAF,41
-0.07263298918365363,caf,CAF,42
-0.0821473027335339,caf,CAF,43
-0.07844223622387822,caf,CAF,44
-0.07941090834584322,caf,CAF,45
-0.09961235029066617,caf,CAF,46
-0.06207876954986983,caf,CAF,47
-0.07941090834584322,caf,CAF,48
-0.10030116592987315,caf,CAF,49
-0.07252202868313994,caf,CAF,50
-0.07521214175623947,caf,CAF,51
-0.0626566257280533,caf,CAF,52
-0.06885158275577472,caf,CAF,53
-0.0571081585327303,caf,CAF,54
-0.07636491515740412,caf,CAF,55
-0.08734809263056023,caf,CAF,56
-0.0571081585327303,caf,CAF,57
-0.08507644645878379,caf,CAF,58
-0.0912271174146157,caf,CAF,59
-0.10229227602797891,caf,CAF,60
-0.08441874049945951,caf,CAF,61
-0.0772525939215816,caf,CAF,62
-0.07941090834584322,caf,CAF,63
-0.08507644645878379,caf,CAF,64
-0.0912271174146157,caf,CAF,65
-0.08441874049945951,caf,CAF,66
-0.0571081585327303,caf,CAF,67
-0.06768577136382914,caf,CAF,68
-0.0821473027335339,caf,CAF,69
-0.09166257340397067,caf,CAF,70
-0.08108050112812246,caf,CAF,71
-0.08108050112812246,caf,CAF,72
-0.06207876954986983,caf,CAF,73
-0.0626566257280533,caf,CAF,74
-0.08791306895926168,caf,CAF,75
-0.06768577136382914,caf,CAF,76
-0.10229227602797891,caf,CAF,77
-0.0821473027335339,caf,CAF,78
-0.06266215085265006,caf,CAF,79
-0.07263298918365363,caf,CAF,80
-0.06266215085265006,caf,CAF,81
-0.09961235029066617,caf,CAF,82
-0.09166257340397067,caf,CAF,83
-0.07941090834584322,caf,CAF,84
-0.07844223622387822,caf,CAF,85
-0.07521214175623947,caf,CAF,86
-0.08507644645878379,caf,CAF,87
-0.0912271174146157,caf,CAF,88
-0.07422561695062879,caf,CAF,89
-0.08182558829060546,caf,CAF,90
-0.09079610870736503,caf,CAF,91
-0.08507644645878379,caf,CAF,92
-0.06207876954986983,caf,CAF,93
-0.083864640875461,caf,CAF,94
-0.07521214175623947,caf,CAF,95
-0.10030116592987315,caf,CAF,96
-0.0571081585327303,caf,CAF,97
-0.07495980950116264,caf,CAF,98
-0.06885158275577472,caf,CAF,99
-0.09346202750103183,caf,CAF,100
-0.09961235029066617,caf,CAF,101
-0.10030116592987315,caf,CAF,102
-0.07789824570264764,caf,CAF,103
-0.09079610870736503,caf,CAF,104
-0.06266215085265006,caf,CAF,105
-0.083864640875461,caf,CAF,106
-0.09166257340397067,caf,CAF,107
-0.083864640875461,caf,CAF,108
-0.0571081585327303,caf,CAF,109
-0.0821473027335339,caf,CAF,110
-0.0626566257280533,caf,CAF,111
-0.06207876954986983,caf,CAF,112
-0.0626566257280533,caf,CAF,113
-0.06207876954986983,caf,CAF,114
-0.07844223622387822,caf,CAF,115
-0.07636491515740412,caf,CAF,116
-0.08472718433578598,caf,CAF,117
-0.06885158275577472,caf,CAF,118
-0.10229227602797891,caf,CAF,119
-0.09166257340397067,caf,CAF,120
-0.09166257340397067,caf,CAF,121
-0.07844223622387822,caf,CAF,122
-0.07521214175623947,caf,CAF,123
-0.09961235029066617,caf,CAF,124
-0.08791306895926168,caf,CAF,125
-0.07521214175623947,caf,CAF,126
-0.09961235029066617,caf,CAF,127
-0.07263298918365363,caf,CAF,128
-0.0626566257280533,caf,CAF,129
-0.08891683650630894,caf,CAF,130
-0.07252202868313994,caf,CAF,131
-0.08182558829060546,caf,CAF,132
-0.0912271174146157,caf,CAF,133
-0.10229227602797891,caf,CAF,134
-0.10229227602797891,caf,CAF,135
-0.0821473027335339,caf,CAF,136
-0.07636491515740412,caf,CAF,137
-0.083864640875461,caf,CAF,138
-0.06768577136382914,caf,CAF,139
-0.06266215085265006,caf,CAF,140
-0.08472718433578598,caf,CAF,141
-0.07252202868313994,caf,CAF,142
-0.09961235029066617,caf,CAF,143
-0.06266215085265006,caf,CAF,144
-0.0772525939215816,caf,CAF,145
-0.0626566257280533,caf,CAF,146
-0.10030116592987315,caf,CAF,147
-0.06536762531865467,caf,CAF,148
-0.06266215085265006,caf,CAF,149
-0.083864640875461,caf,CAF,150
-0.09961235029066617,caf,CAF,151
-0.10229227602797891,caf,CAF,152
-0.08108050112812246,caf,CAF,153
-0.08441874049945951,caf,CAF,154
-0.07789824570264764,caf,CAF,155
-0.08472718433578598,caf,CAF,156
-0.07844223622387822,caf,CAF,157
-0.10229227602797891,caf,CAF,158
-0.07263298918365363,caf,CAF,159
-0.083864640875461,caf,CAF,160
-0.06768577136382914,caf,CAF,161
-0.07521214175623947,caf,CAF,162
-0.06885158275577472,caf,CAF,163
-0.09961235029066617,caf,CAF,164
-0.06885158275577472,caf,CAF,165
-0.08182558829060546,caf,CAF,166
-0.08182558829060546,caf,CAF,167
-0.10229227602797891,caf,CAF,168
-0.07636491515740412,caf,CAF,169
-0.08891683650630894,caf,CAF,170
-0.06266215085265006,caf,CAF,171
-0.07636491515740412,caf,CAF,172
-0.07263298918365363,caf,CAF,173
-0.07844223622387822,caf,CAF,174
-0.07422561695062879,caf,CAF,175
-0.07636491515740412,caf,CAF,176
-0.07495980950116264,caf,CAF,177
-0.07223142758514553,caf,CAF,178
-0.08441874049945951,caf,CAF,179
-0.06768577136382914,caf,CAF,180
-0.10229227602797891,caf,CAF,181
-0.08891683650630894,caf,CAF,182
-0.06885158275577472,caf,CAF,183
-0.09961235029066617,caf,CAF,184
-0.06207876954986983,caf,CAF,185
-0.07789824570264764,caf,CAF,186
-0.08507644645878379,caf,CAF,187
-0.0626566257280533,caf,CAF,188
-0.07422561695062879,caf,CAF,189
-0.09346202750103183,caf,CAF,190
-0.08891683650630894,caf,CAF,191
-0.07521214175623947,caf,CAF,192
-0.08734809263056023,caf,CAF,193
-0.0626566257280533,caf,CAF,194
-0.06266215085265006,caf,CAF,195
-0.08891683650630894,caf,CAF,196
-0.06768577136382914,caf,CAF,197
-0.06266215085265006,caf,CAF,198
-0.06536762531865467,caf,CAF,199
-0.07844223622387822,caf,CAF,200
-0.08791306895926168,caf,CAF,201
-0.0571081585327303,caf,CAF,202
-0.06536762531865467,caf,CAF,203
-0.06207876954986983,caf,CAF,204
-0.08891683650630894,caf,CAF,205
-0.09961235029066617,caf,CAF,206
-0.07422561695062879,caf,CAF,207
-0.08472718433578598,caf,CAF,208
-0.06768577136382914,caf,CAF,209
-0.09346202750103183,caf,CAF,210
-0.0912271174146157,caf,CAF,211
-0.0626566257280533,caf,CAF,212
-0.0626566257280533,caf,CAF,213
-0.08891683650630894,caf,CAF,214
-0.08108050112812246,caf,CAF,215
-0.0821473027335339,caf,CAF,216
-0.09961235029066617,caf,CAF,217
-0.07844223622387822,caf,CAF,218
-0.07223142758514553,caf,CAF,219
-0.0821473027335339,caf,CAF,220
-0.08472718433578598,caf,CAF,221
-0.07263298918365363,caf,CAF,222
-0.10030116592987315,caf,CAF,223
-0.08791306895926168,caf,CAF,224
-0.0772525939215816,caf,CAF,225
-0.07789824570264764,caf,CAF,226
-0.06266215085265006,caf,CAF,227
-0.07263298918365363,caf,CAF,228
-0.10030116592987315,caf,CAF,229
-0.09961235029066617,caf,CAF,230
-0.06536762531865467,caf,CAF,231
-0.08507644645878379,caf,CAF,232
-0.08791306895926168,caf,CAF,233
-0.06207876954986983,caf,CAF,234
-0.07252202868313994,caf,CAF,235
-0.06266215085265006,caf,CAF,236
-0.08108050112812246,caf,CAF,237
-0.08108050112812246,caf,CAF,238
-0.07223142758514553,caf,CAF,239
-0.09079610870736503,caf,CAF,240
-0.08507644645878379,caf,CAF,241
-0.07521214175623947,caf,CAF,242
-0.07521214175623947,caf,CAF,243
-0.07941090834584322,caf,CAF,244
-0.07422561695062879,caf,CAF,245
-0.083864640875461,caf,CAF,246
-0.08182558829060546,caf,CAF,247
-0.07495980950116264,caf,CAF,248
-0.08441874049945951,caf,CAF,249
-0.08441874049945951,caf,CAF,250
-0.08108050112812246,caf,CAF,251
-0.08441874049945951,caf,CAF,252
-0.08507644645878379,caf,CAF,253
-0.09346202750103183,caf,CAF,254
-0.08472718433578598,caf,CAF,255
-0.06885158275577472,caf,CAF,256
-0.07252202868313994,caf,CAF,257
-0.07252202868313994,caf,CAF,258
-0.07789824570264764,caf,CAF,259
-0.0912271174146157,caf,CAF,260
-0.0821473027335339,caf,CAF,261
-0.08891683650630894,caf,CAF,262
-0.07263298918365363,caf,CAF,263
-0.09346202750103183,caf,CAF,264
-0.07941090834584322,caf,CAF,265
-0.08734809263056023,caf,CAF,266
-0.08891683650630894,caf,CAF,267
-0.0821473027335339,caf,CAF,268
-0.083864640875461,caf,CAF,269
-0.06207876954986983,caf,CAF,270
-0.08108050112812246,caf,CAF,271
-0.08108050112812246,caf,CAF,272
-0.0626566257280533,caf,CAF,273
-0.06768577136382914,caf,CAF,274
-0.08507644645878379,caf,CAF,275
-0.07252202868313994,caf,CAF,276
-0.07789824570264764,caf,CAF,277
-0.08791306895926168,caf,CAF,278
-0.09079610870736503,caf,CAF,279
-0.08891683650630894,caf,CAF,280
-0.06536762531865467,caf,CAF,281
-0.06536762531865467,caf,CAF,282
-0.083864640875461,caf,CAF,283
-0.0772525939215816,caf,CAF,284
-0.09166257340397067,caf,CAF,285
-0.07223142758514553,caf,CAF,286
-0.06266215085265006,caf,CAF,287
-0.07495980950116264,caf,CAF,288
-0.07844223622387822,caf,CAF,289
-0.083864640875461,caf,CAF,290
-0.09961235029066617,caf,CAF,291
-0.06768577136382914,caf,CAF,292
-0.08791306895926168,caf,CAF,293
-0.07636491515740412,caf,CAF,294
-0.06207876954986983,caf,CAF,295
-0.07422561695062879,caf,CAF,296
-0.07252202868313994,caf,CAF,297
-0.0821473027335339,caf,CAF,298
-0.0821473027335339,caf,CAF,299
